DateTime,parameter,value,cage_number,date,hr,metadata_sable_code,ID,DIET,DIET_FORMULA,KCAL_PER_GR,SEX,COHORT,STRAIN,AIM,sable_idx,fix_value,lights,SABLE,zt_time,is_zt_init,complete_days,is_complete_day
2025-02-05T14:53:00Z,kcal_hr,0.3749635,1,2025-02-05,14,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3749635,on,peak obesity,18,0,0,0
2025-02-05T14:54:00Z,kcal_hr,0.402183,1,2025-02-05,14,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.402183,on,peak obesity,18,0,0,0
2025-02-05T14:55:00Z,kcal_hr,0.3875608,1,2025-02-05,14,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3875608,on,peak obesity,18,0,0,0
2025-02-05T14:56:00Z,kcal_hr,0.4412025,1,2025-02-05,14,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4412025,on,peak obesity,18,0,0,0
2025-02-05T14:57:00Z,kcal_hr,0.4669693,1,2025-02-05,14,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4669693,on,peak obesity,18,0,0,0
2025-02-05T14:58:00Z,kcal_hr,0.4780787,1,2025-02-05,14,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4780787,on,peak obesity,18,0,0,0
2025-02-05T14:59:00Z,kcal_hr,0.4692947,1,2025-02-05,14,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4692947,on,peak obesity,18,0,0,0
2025-02-05T15:00:00Z,kcal_hr,0.4626723,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4626723,on,peak obesity,19,1,0,0
2025-02-05T15:01:00Z,kcal_hr,0.441043,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.441043,on,peak obesity,19,0,0,0
2025-02-05T15:02:00Z,kcal_hr,0.4332124,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4332124,on,peak obesity,19,0,0,0
2025-02-05T15:03:00Z,kcal_hr,0.4266618,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4266618,on,peak obesity,19,0,0,0
2025-02-05T15:04:00Z,kcal_hr,0.4312313,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4312313,on,peak obesity,19,0,0,0
2025-02-05T15:05:00Z,kcal_hr,0.4135176,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4135176,on,peak obesity,19,0,0,0
2025-02-05T15:06:00Z,kcal_hr,0.4401748,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4401748,on,peak obesity,19,0,0,0
2025-02-05T15:07:00Z,kcal_hr,0.4320245,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4320245,on,peak obesity,19,0,0,0
2025-02-05T15:08:00Z,kcal_hr,0.4319079,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4319079,on,peak obesity,19,0,0,0
2025-02-05T15:09:00Z,kcal_hr,0.4278786,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4278786,on,peak obesity,19,0,0,0
2025-02-05T15:10:00Z,kcal_hr,0.4380806,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4380806,on,peak obesity,19,0,0,0
2025-02-05T15:11:00Z,kcal_hr,0.4645727,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4645727,on,peak obesity,19,0,0,0
2025-02-05T15:12:00Z,kcal_hr,0.4404946,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4404946,on,peak obesity,19,0,0,0
2025-02-05T15:13:00Z,kcal_hr,0.4294657,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4294657,on,peak obesity,19,0,0,0
2025-02-05T15:14:00Z,kcal_hr,0.4162007,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4162007,on,peak obesity,19,0,0,0
2025-02-05T15:15:00Z,kcal_hr,0.40709,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.40709,on,peak obesity,19,0,0,0
2025-02-05T15:16:00Z,kcal_hr,0.3952385,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3952385,on,peak obesity,19,0,0,0
2025-02-05T15:17:00Z,kcal_hr,0.408331,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.408331,on,peak obesity,19,0,0,0
2025-02-05T15:18:00Z,kcal_hr,0.4309478,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4309478,on,peak obesity,19,0,0,0
2025-02-05T15:19:00Z,kcal_hr,0.4354087,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4354087,on,peak obesity,19,0,0,0
2025-02-05T15:20:00Z,kcal_hr,0.4282607,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4282607,on,peak obesity,19,0,0,0
2025-02-05T15:21:00Z,kcal_hr,0.4499673,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4499673,on,peak obesity,19,0,0,0
2025-02-05T15:22:00Z,kcal_hr,0.4398375,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4398375,on,peak obesity,19,0,0,0
2025-02-05T15:23:00Z,kcal_hr,0.4254958,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4254958,on,peak obesity,19,0,0,0
2025-02-05T15:24:00Z,kcal_hr,0.4238009,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4238009,on,peak obesity,19,0,0,0
2025-02-05T15:25:00Z,kcal_hr,0.437328,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.437328,on,peak obesity,19,0,0,0
2025-02-05T15:26:00Z,kcal_hr,0.4610765,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4610765,on,peak obesity,19,0,0,0
2025-02-05T15:27:00Z,kcal_hr,0.4689738,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4689738,on,peak obesity,19,0,0,0
2025-02-05T15:28:00Z,kcal_hr,0.4804878,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4804878,on,peak obesity,19,0,0,0
2025-02-05T15:29:00Z,kcal_hr,0.4678555,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4678555,on,peak obesity,19,0,0,0
2025-02-05T15:30:00Z,kcal_hr,0.4697726,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4697726,on,peak obesity,19,0,0,0
2025-02-05T15:31:00Z,kcal_hr,0.453752,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.453752,on,peak obesity,19,0,0,0
2025-02-05T15:32:00Z,kcal_hr,0.4610758,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4610758,on,peak obesity,19,0,0,0
2025-02-05T15:33:00Z,kcal_hr,0.4692619,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4692619,on,peak obesity,19,0,0,0
2025-02-05T15:34:00Z,kcal_hr,0.5092089,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.5092089,on,peak obesity,19,0,0,0
2025-02-05T15:35:00Z,kcal_hr,0.5136444,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.5136444,on,peak obesity,19,0,0,0
2025-02-05T15:36:00Z,kcal_hr,0.4537747,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4537747,on,peak obesity,19,0,0,0
2025-02-05T15:37:00Z,kcal_hr,0.4130292,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4130292,on,peak obesity,19,0,0,0
2025-02-05T15:38:00Z,kcal_hr,0.3695116,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3695116,on,peak obesity,19,0,0,0
2025-02-05T15:39:00Z,kcal_hr,0.3500515,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3500515,on,peak obesity,19,0,0,0
2025-02-05T15:40:00Z,kcal_hr,0.3464486,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3464486,on,peak obesity,19,0,0,0
2025-02-05T15:41:00Z,kcal_hr,0.3635814,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3635814,on,peak obesity,19,0,0,0
2025-02-05T15:42:00Z,kcal_hr,0.3963336,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3963336,on,peak obesity,19,0,0,0
2025-02-05T15:43:00Z,kcal_hr,0.3633556,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3633556,on,peak obesity,19,0,0,0
2025-02-05T15:44:00Z,kcal_hr,0.4072584,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4072584,on,peak obesity,19,0,0,0
2025-02-05T15:45:00Z,kcal_hr,0.4140528,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4140528,on,peak obesity,19,0,0,0
2025-02-05T15:46:00Z,kcal_hr,0.415841,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.415841,on,peak obesity,19,0,0,0
2025-02-05T15:47:00Z,kcal_hr,0.3789042,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3789042,on,peak obesity,19,0,0,0
2025-02-05T15:48:00Z,kcal_hr,0.3985527,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3985527,on,peak obesity,19,0,0,0
2025-02-05T15:49:00Z,kcal_hr,0.4845655,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4845655,on,peak obesity,19,0,0,0
2025-02-05T15:50:00Z,kcal_hr,0.4194915,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4194915,on,peak obesity,19,0,0,0
2025-02-05T15:51:00Z,kcal_hr,0.4210829,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4210829,on,peak obesity,19,0,0,0
2025-02-05T15:52:00Z,kcal_hr,0.443817,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.443817,on,peak obesity,19,0,0,0
2025-02-05T15:53:00Z,kcal_hr,0.4072123,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4072123,on,peak obesity,19,0,0,0
2025-02-05T15:54:00Z,kcal_hr,0.4269114,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4269114,on,peak obesity,19,0,0,0
2025-02-05T15:55:00Z,kcal_hr,0.441552,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.441552,on,peak obesity,19,0,0,0
2025-02-05T15:56:00Z,kcal_hr,0.4515164,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4515164,on,peak obesity,19,0,0,0
2025-02-05T15:57:00Z,kcal_hr,0.4556419,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4556419,on,peak obesity,19,0,0,0
2025-02-05T15:58:00Z,kcal_hr,0.4497703,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4497703,on,peak obesity,19,0,0,0
2025-02-05T15:59:00Z,kcal_hr,0.4332634,1,2025-02-05,15,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4332634,on,peak obesity,19,0,0,0
2025-02-05T16:00:00Z,kcal_hr,0.4376795,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4376795,on,peak obesity,20,1,0,0
2025-02-05T16:01:00Z,kcal_hr,0.4398093,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4398093,on,peak obesity,20,0,0,0
2025-02-05T16:02:00Z,kcal_hr,0.4345128,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4345128,on,peak obesity,20,0,0,0
2025-02-05T16:03:00Z,kcal_hr,0.4696488,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4696488,on,peak obesity,20,0,0,0
2025-02-05T16:04:00Z,kcal_hr,0.5003218,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.5003218,on,peak obesity,20,0,0,0
2025-02-05T16:05:00Z,kcal_hr,0.4658785,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4658785,on,peak obesity,20,0,0,0
2025-02-05T16:06:00Z,kcal_hr,0.4309693,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4309693,on,peak obesity,20,0,0,0
2025-02-05T16:07:00Z,kcal_hr,0.4085071,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4085071,on,peak obesity,20,0,0,0
2025-02-05T16:08:00Z,kcal_hr,0.4314623,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4314623,on,peak obesity,20,0,0,0
2025-02-05T16:09:00Z,kcal_hr,0.4142318,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4142318,on,peak obesity,20,0,0,0
2025-02-05T16:10:00Z,kcal_hr,0.4111108,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4111108,on,peak obesity,20,0,0,0
2025-02-05T16:11:00Z,kcal_hr,0.4011139,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4011139,on,peak obesity,20,0,0,0
2025-02-05T16:12:00Z,kcal_hr,0.3949229,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3949229,on,peak obesity,20,0,0,0
2025-02-05T16:13:00Z,kcal_hr,0.3894531,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3894531,on,peak obesity,20,0,0,0
2025-02-05T16:14:00Z,kcal_hr,0.3922929,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3922929,on,peak obesity,20,0,0,0
2025-02-05T16:15:00Z,kcal_hr,0.399732,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.399732,on,peak obesity,20,0,0,0
2025-02-05T16:16:00Z,kcal_hr,0.4053894,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4053894,on,peak obesity,20,0,0,0
2025-02-05T16:17:00Z,kcal_hr,0.4150355,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4150355,on,peak obesity,20,0,0,0
2025-02-05T16:18:00Z,kcal_hr,0.4226451,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4226451,on,peak obesity,20,0,0,0
2025-02-05T16:19:00Z,kcal_hr,0.4100479,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4100479,on,peak obesity,20,0,0,0
2025-02-05T16:20:00Z,kcal_hr,0.4343523,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4343523,on,peak obesity,20,0,0,0
2025-02-05T16:21:00Z,kcal_hr,0.4547188,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4547188,on,peak obesity,20,0,0,0
2025-02-05T16:22:00Z,kcal_hr,0.4275748,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4275748,on,peak obesity,20,0,0,0
2025-02-05T16:23:00Z,kcal_hr,0.4140751,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4140751,on,peak obesity,20,0,0,0
2025-02-05T16:24:00Z,kcal_hr,0.4014638,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4014638,on,peak obesity,20,0,0,0
2025-02-05T16:25:00Z,kcal_hr,0.4580525,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4580525,on,peak obesity,20,0,0,0
2025-02-05T16:26:00Z,kcal_hr,0.4414876,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4414876,on,peak obesity,20,0,0,0
2025-02-05T16:27:00Z,kcal_hr,0.4257116,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4257116,on,peak obesity,20,0,0,0
2025-02-05T16:28:00Z,kcal_hr,0.4455481,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4455481,on,peak obesity,20,0,0,0
2025-02-05T16:29:00Z,kcal_hr,0.410026,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.410026,on,peak obesity,20,0,0,0
2025-02-05T16:30:00Z,kcal_hr,0.403043,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.403043,on,peak obesity,20,0,0,0
2025-02-05T16:31:00Z,kcal_hr,0.3756371,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3756371,on,peak obesity,20,0,0,0
2025-02-05T16:32:00Z,kcal_hr,0.353479,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.353479,on,peak obesity,20,0,0,0
2025-02-05T16:33:00Z,kcal_hr,0.3855568,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3855568,on,peak obesity,20,0,0,0
2025-02-05T16:34:00Z,kcal_hr,0.374936,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.374936,on,peak obesity,20,0,0,0
2025-02-05T16:35:00Z,kcal_hr,0.3745227,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3745227,on,peak obesity,20,0,0,0
2025-02-05T16:36:00Z,kcal_hr,0.4240131,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4240131,on,peak obesity,20,0,0,0
2025-02-05T16:37:00Z,kcal_hr,0.385224,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.385224,on,peak obesity,20,0,0,0
2025-02-05T16:38:00Z,kcal_hr,0.3990609,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3990609,on,peak obesity,20,0,0,0
2025-02-05T16:39:00Z,kcal_hr,0.3823985,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3823985,on,peak obesity,20,0,0,0
2025-02-05T16:40:00Z,kcal_hr,0.3546157,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3546157,on,peak obesity,20,0,0,0
2025-02-05T16:41:00Z,kcal_hr,0.3669697,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.3669697,on,peak obesity,20,0,0,0
2025-02-05T16:42:00Z,kcal_hr,0.4228349,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4228349,on,peak obesity,20,0,0,0
2025-02-05T16:43:00Z,kcal_hr,0.4728517,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4728517,on,peak obesity,20,0,0,0
2025-02-05T16:44:00Z,kcal_hr,0.4325965,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4325965,on,peak obesity,20,0,0,0
2025-02-05T16:45:00Z,kcal_hr,0.4235614,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4235614,on,peak obesity,20,0,0,0
2025-02-05T16:46:00Z,kcal_hr,0.4514263,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.4514263,on,peak obesity,20,0,0,0
2025-02-05T16:47:00Z,kcal_hr,0.427718,1,2025-02-05,16,2/5/2025-1,3706,LFD,D12450Ki,3.82,F,3,NZO/HlLtJ,EEGAP,SABLE_DAY_8,0.427718,on,peak obesity,20,0,0,0
